CustomerID,Recency,Frequency,Monetary,Profit,R_score,F_score,M_score,Segment,CLV
17454,13,3,413.53000000000003,165.412,4,4,3,Regular,1240.5900000000001
17456,144,1,249.86,99.944,1,2,2,At Risk,249.86
17457,31,3,1030.44,412.17600000000004,3,4,4,Regular,3091.32
17460,5,6,452.63,181.05200000000002,4,4,3,Loyal,2715.7799999999997
17462,63,1,463.40999999999997,185.364,2,2,3,Regular,463.40999999999997
17463,12,2,925.71,370.284,4,3,4,Regular,1851.42
17470,27,2,482.53,193.012,3,3,3,Regular,965.06
17472,67,2,438.27,175.308,2,3,3,Regular,876.54
17486,40,1,396.87,158.74800000000002,3,2,2,Regular,396.87
17491,40,3,1189.8600000000001,475.944,3,4,4,Regular,3569.5800000000004
17492,27,1,374.57,149.828,3,2,2,Regular,374.57
17496,138,1,271.05,108.42000000000002,1,2,2,At Risk,271.05
17499,69,1,622.88,249.152,2,2,3,Regular,622.88
17501,0,2,288.6,115.44000000000001,4,3,2,Regular,577.2
17504,47,3,1646.44,658.576,2,4,4,Regular,4939.32
17507,41,2,605.58,242.232,3,3,3,Regular,1211.16
17508,60,1,387.31,154.924,2,2,2,Regular,387.31
17511,12,18,28299.69,11319.876,4,4,4,VIP,509394.42
17512,40,5,1088.07,435.228,3,4,4,Loyal,5440.349999999999
17515,47,2,432.18,172.872,2,3,3,Regular,864.36
17516,64,2,324.63,129.852,2,3,2,Regular,649.26
17517,88,1,153.94,61.576,1,2,1,Regular,153.94
17519,40,3,643.8,257.52,3,4,3,Regular,1931.3999999999999
17524,140,1,145.0,58.0,1,2,1,At Risk,145.0
17525,138,1,422.70000000000005,169.08,1,2,3,At Risk,422.70000000000005
17526,32,5,662.3,264.92,3,4,3,Loyal,3311.5
17530,5,5,1118.37,447.348,4,4,4,Loyal,5591.849999999999
17535,59,1,164.4,65.76,2,2,1,Regular,164.4
17537,82,1,620.75,248.3,2,2,3,Regular,620.75
17540,95,1,268.8,107.52,1,2,2,Regular,268.8
17542,49,1,170.75,68.3,2,2,1,Regular,170.75
17547,151,1,-11.8,-4.720000000000001,1,2,1,Loss Customers,-11.8
17548,13,2,-38.17999999999999,-15.271999999999998,4,3,1,Loss Customers,-76.35999999999999
17550,22,1,156.22,62.488,3,2,1,Regular,156.22
17551,138,1,290.34,116.13600000000001,1,2,2,At Risk,290.34
17552,151,2,298.52,119.408,1,3,2,At Risk,597.04
17555,113,1,195.45,78.18,1,2,1,At Risk,195.45
17560,90,1,162.1,64.84,1,2,1,Regular,162.1
17567,12,5,1864.07,745.628,4,4,4,Loyal,9320.35
17569,111,1,344.14,137.656,1,2,2,At Risk,344.14
17571,57,2,358.3,143.32,2,3,2,Regular,716.6
17572,17,2,152.20000000000002,60.88,4,3,1,Regular,304.40000000000003
17574,22,1,185.65,74.26,3,2,1,Regular,185.65
17576,20,10,1187.28,474.91200000000003,4,4,4,VIP,11872.8
17580,31,3,215.72,86.28800000000001,3,4,2,Regular,647.16
17581,60,8,2023.88,809.552,2,4,4,VIP,16191.04
17582,15,1,175.27,70.108,4,2,1,Regular,175.27
17585,42,2,521.53,208.612,3,3,3,Regular,1043.06
17588,12,1,397.20000000000005,158.88,4,2,2,Regular,397.20000000000005
17589,19,1,590.77,236.308,4,2,3,Regular,590.77
17591,46,5,1160.5,464.20000000000005,2,4,4,Loyal,5802.5
17593,132,1,662.9,265.16,1,2,3,At Risk,662.9
17594,34,1,315.0,126.0,3,2,2,Regular,315.0
17596,28,2,745.26,298.104,3,3,3,Regular,1490.52
17601,18,1,116.00999999999999,46.403999999999996,4,2,1,Regular,116.00999999999999
17602,103,1,767.0500000000001,306.82,1,2,3,At Risk,767.0500000000001
17603,46,1,-555.9,-222.36,2,2,1,Loss Customers,-555.9
17604,91,1,136.24,54.496,1,2,1,Regular,136.24
17609,81,3,522.95,209.18,2,4,3,Regular,1568.8500000000001
17611,21,5,1700.94,680.376,3,4,4,Loyal,8504.7
17612,73,2,299.51,119.804,2,3,2,Regular,599.02
17613,6,6,2048.82,819.528,4,4,4,VIP,12292.920000000002
17615,1,1,153.75,61.5,4,2,1,Regular,153.75
17616,34,2,408.0,163.2,3,3,3,Regular,816.0
17618,27,2,625.48,250.192,3,3,3,Regular,1250.96
17619,91,1,214.37,85.748,1,2,2,Regular,214.37
17621,91,2,901.78,360.712,1,3,3,Regular,1803.56
17625,36,1,542.03,216.812,3,2,3,Regular,542.03
17629,30,3,475.01,190.004,3,4,3,Regular,1425.03
17630,11,1,335.5,134.20000000000002,4,2,2,Regular,335.5
17631,11,1,302.55,121.02000000000001,4,2,2,Regular,302.55
17633,138,1,-67.5,-27.0,1,2,1,Loss Customers,-67.5
17634,14,3,1402.06,560.8240000000001,4,4,4,Regular,4206.18
17639,55,1,108.5,43.4,2,2,1,Regular,108.5
17643,152,1,101.55,40.620000000000005,1,2,1,At Risk,101.55
17644,27,3,399.97,159.988,3,4,2,Regular,1199.91
17646,50,3,584.12,233.64800000000002,2,4,3,Regular,1752.3600000000001
17648,29,1,583.87,233.54800000000003,3,2,3,Regular,583.87
17652,13,2,632.24,252.89600000000002,4,3,3,Regular,1264.48
17654,56,1,117.55,47.02,2,2,1,Regular,117.55
17655,64,4,1229.5,491.8,2,4,4,Loyal,4918.0
17659,77,3,474.95,189.98000000000002,2,4,3,Regular,1424.85
17663,11,3,552.3100000000001,220.924,4,4,3,Regular,1656.9300000000003
17667,78,1,928.05,371.22,2,2,4,Regular,928.05
17669,19,2,991.5,396.6,4,3,4,Regular,1983.0
17670,7,1,205.7,82.28,4,2,1,Regular,205.7
17671,144,1,394.18,157.672,1,2,2,At Risk,394.18
17672,56,2,1152.3400000000001,460.93600000000004,2,3,4,Regular,2304.6800000000003
17673,46,2,745.91,298.36400000000003,2,3,3,Regular,1491.82
17674,148,1,300.66,120.26400000000001,1,2,2,At Risk,300.66
17675,5,15,6192.55,2477.02,4,4,4,VIP,92888.25
17676,145,1,300.7,120.28,1,2,2,At Risk,300.7
17677,19,13,4409.85,1763.94,4,4,4,VIP,57328.05
17678,43,1,298.11,119.244,2,2,2,Regular,298.11
17682,27,2,757.29,302.916,3,3,3,Regular,1514.58
17685,46,5,1512.72,605.088,2,4,4,Loyal,7563.6
17686,82,1,1592.61,637.044,2,2,4,Regular,1592.61
17690,26,7,1976.9,790.7600000000001,3,4,4,VIP,13838.300000000001
17691,137,2,290.40000000000003,116.16000000000001,1,3,2,At Risk,580.8000000000001
17692,0,4,615.96,246.38400000000001,4,4,3,Loyal,2463.84
17696,56,4,488.89,195.556,2,4,3,Loyal,1955.56
17697,15,1,338.95,135.58,4,2,2,Regular,338.95
17698,40,1,154.95,61.98,3,2,1,Regular,154.95
17700,60,2,592.76,237.104,2,3,3,Regular,1185.52
17701,31,1,417.95,167.18,3,2,3,Regular,417.95
17702,144,1,-88.15,-35.260000000000005,1,2,1,Loss Customers,-88.15
17704,19,1,387.29,154.916,4,2,2,Regular,387.29
17705,41,2,250.29999999999998,100.12,3,3,2,Regular,500.59999999999997
17706,69,4,888.85,355.54,2,4,3,Loyal,3555.4
17707,115,1,83.7,33.480000000000004,1,2,1,At Risk,83.7
17708,104,1,106.85,42.74,1,2,1,At Risk,106.85
17711,69,1,220.53000000000003,88.212,2,2,2,Regular,220.53000000000003
17714,100,1,153.0,61.2,1,2,1,Regular,153.0
17716,28,2,1451.62,580.648,3,3,4,Regular,2903.24
17718,11,1,139.35,55.74,4,2,1,Regular,139.35
17719,13,3,1361.21,544.484,4,4,4,Regular,4083.63
17720,4,2,532.38,212.952,4,3,3,Regular,1064.76
17722,96,4,1700.18,680.072,1,4,4,Loyal,6800.72
17725,5,5,902.16,360.86400000000003,4,4,3,Loyal,4510.8
17730,13,5,1439.14,575.6560000000001,4,4,4,Loyal,7195.700000000001
17732,152,1,303.97,121.58800000000001,1,2,2,At Risk,303.97
17733,41,1,216.95000000000002,86.78,3,2,2,Regular,216.95000000000002
17734,13,1,112.97999999999999,45.192,4,2,1,Regular,112.97999999999999
17735,7,7,4456.72,1782.688,4,4,4,VIP,31197.04
17738,61,1,779.92,311.968,2,2,3,Regular,779.92
17739,112,2,682.59,273.036,1,3,3,At Risk,1365.18
17742,112,1,302.57,121.028,1,2,2,At Risk,302.57
17744,29,5,1257.6399999999999,503.056,3,4,4,Loyal,6288.199999999999
17746,14,2,98.8,39.52,4,3,1,Regular,197.6
17749,35,1,369.01,147.604,3,2,2,Regular,369.01
17752,138,1,80.64,32.256,1,2,1,At Risk,80.64
17754,39,2,231.89999999999998,92.75999999999999,3,3,2,Regular,463.79999999999995
17757,22,12,1977.98,791.192,3,4,4,VIP,23735.760000000002
17758,29,1,583.79,233.516,3,2,3,Regular,583.79
17760,152,1,172.54,69.01599999999999,1,2,1,At Risk,172.54
17763,42,1,15.0,6.0,3,2,1,Regular,15.0
17765,36,1,121.25,48.5,3,2,1,Regular,121.25
17769,57,2,876.76,350.704,2,3,3,Regular,1753.52
17770,54,2,864.77,345.908,2,3,3,Regular,1729.54
17771,102,1,115.8,46.32,1,2,1,At Risk,115.8
17774,28,2,594.99,237.996,3,3,3,Regular,1189.98
17775,34,1,56.4,22.560000000000002,3,2,1,Regular,56.4
17781,32,1,102.0,40.800000000000004,3,2,1,Regular,102.0
17783,27,1,112.41,44.964000000000006,3,2,1,Regular,112.41
17786,96,1,103.35,41.34,1,2,1,Regular,103.35
17787,84,3,1668.52,667.408,2,4,4,Regular,5005.5599999999995
17789,60,1,225.9,90.36000000000001,2,2,2,Regular,225.9
17790,25,7,623.4200000000001,249.36800000000002,3,4,3,Loyal,4363.9400000000005
17795,44,1,155.69,62.276,2,2,1,Regular,155.69
17796,92,3,614.1,245.64000000000001,1,4,3,Regular,1842.3000000000002
17799,21,7,1357.3799999999999,542.952,3,4,4,VIP,9501.66
17800,52,2,239.7,95.88,2,3,2,Regular,479.4
17802,151,1,100.2,40.080000000000005,1,2,1,At Risk,100.2
17809,24,5,2131.7000000000003,852.6800000000001,3,4,4,Loyal,10658.500000000002
17811,20,15,3350.86,1340.344,4,4,4,VIP,50262.9
17812,147,1,193.29999999999998,77.32000000000001,1,2,1,At Risk,193.29999999999998
17816,48,2,21.31,8.524000000000001,2,3,1,Regular,42.62
17817,56,2,269.7,107.88,2,3,2,Regular,539.4
17819,19,5,1982.1599999999999,792.864,4,4,4,Loyal,9910.8
17820,138,1,-16.95,-6.780000000000001,1,2,1,Loss Customers,-16.95
17827,21,4,1580.47,632.188,3,4,4,Loyal,6321.88
17829,77,1,889.24,355.696,2,2,3,Regular,889.24
17830,41,2,287.65000000000003,115.06000000000002,3,3,2,Regular,575.3000000000001
17838,71,3,1655.0,662.0,2,4,4,Regular,4965.0
17841,0,51,8826.26,3530.5040000000004,4,4,4,VIP,450139.26
17843,82,1,205.48,82.19200000000001,2,2,1,Regular,205.48
17848,28,4,388.37,155.348,3,4,2,Loyal,1553.48
17849,42,3,496.55,198.62,3,4,3,Regular,1489.65
17850,81,35,5303.4800000000005,2121.3920000000003,2,4,4,VIP,185621.80000000002
17854,6,1,111.76,44.704,4,2,1,Regular,111.76
17855,152,1,208.97,83.58800000000001,1,2,1,At Risk,208.97
17856,12,5,1118.39,447.3560000000001,4,4,4,Loyal,5591.950000000001
17857,0,9,8552.34,3420.9360000000006,4,4,4,VIP,76971.06
17858,40,6,2604.7999999999997,1041.92,3,4,4,VIP,15628.8
17859,84,1,141.92000000000002,56.768,2,2,1,Regular,141.92000000000002
17860,147,1,226.45000000000002,90.58000000000001,1,2,2,At Risk,226.45000000000002
17861,32,2,457.98,183.192,3,3,3,Regular,915.96
17862,102,1,330.9,132.36,1,2,2,At Risk,330.9
17863,34,3,1371.9,548.76,3,4,4,Regular,4115.700000000001
17864,55,1,200.85,80.34,2,2,1,Regular,200.85
17865,19,8,3208.7200000000003,1283.488,4,4,4,VIP,25669.760000000002
17867,67,2,12.75,5.1000000000000005,2,3,1,Regular,25.5
17869,25,2,305.40999999999997,122.164,3,3,2,Regular,610.8199999999999
17870,146,1,326.4,130.56,1,2,2,At Risk,326.4
17873,19,4,1085.98,434.392,4,4,4,Loyal,4343.92
17874,4,6,535.5,214.20000000000002,4,4,3,Loyal,3213.0
17880,144,1,458.92,183.568,1,2,3,At Risk,458.92
17881,83,1,133.35000000000002,53.34,2,2,1,Regular,133.35000000000002
17883,25,1,119.35,47.74,3,2,1,Regular,119.35
17884,91,3,590.54,236.216,1,4,3,Regular,1771.62
17886,28,1,219.94,87.97600000000001,3,2,2,Regular,219.94
17888,96,2,112.08,44.832,1,3,1,Regular,224.16
17889,101,1,99.35,39.74000000000001,1,2,1,At Risk,99.35
17890,102,2,586.89,234.756,1,3,3,At Risk,1173.78
17893,4,1,107.21,42.884,4,2,1,Regular,107.21
17894,64,6,867.0,346.8,2,4,3,Loyal,5202.0
17897,146,3,385.17,154.068,1,4,2,At Risk,1155.51
17905,131,2,392.9,157.16000000000003,1,3,2,At Risk,785.8
17906,26,1,72.9,29.16,3,2,1,Regular,72.9
17908,153,1,232.03,92.812,1,2,2,At Risk,232.03
17912,89,6,294.65999999999997,117.864,1,4,2,Loyal,1767.9599999999998
17913,135,1,218.05,87.22,1,2,2,At Risk,218.05
17917,35,2,226.71,90.684,3,3,2,Regular,453.42
17920,16,4,1252.74,501.096,4,4,4,Loyal,5010.96
17921,45,1,278.07,111.22800000000001,2,2,2,Regular,278.07
17923,61,1,207.50000000000003,83.0,2,2,1,Regular,207.50000000000003
17924,77,5,456.50000000000006,182.60000000000002,2,4,3,Loyal,2282.5000000000005
17925,152,1,244.08,97.63200000000002,1,2,2,At Risk,244.08
17928,25,1,78.25999999999999,31.304,3,2,1,Regular,78.25999999999999
17929,33,2,435.0,174.0,3,3,3,Regular,870.0
17930,18,1,390.6,156.24,4,2,2,Regular,390.6
17931,34,1,297.2,118.88000000000001,3,2,2,Regular,297.2
17937,37,4,3327.48,1330.9920000000002,3,4,4,Loyal,13309.92
17940,6,6,1279.68,511.87199999999996,4,4,4,VIP,7678.08
17946,12,2,149.57999999999998,59.832,4,3,1,Regular,299.15999999999997
17949,5,7,5808.6,2323.44,4,4,4,VIP,40660.200000000004
17950,144,3,253.09,101.236,1,4,2,At Risk,759.27
17951,133,3,391.8,156.72,1,4,2,At Risk,1175.4
17954,6,11,1142.25,456.9,4,4,4,VIP,12564.75
17956,28,1,12.75,5.1000000000000005,3,2,1,Regular,12.75
17961,5,15,731.9399999999999,292.776,4,4,3,Loyal,10979.099999999999
17964,151,1,261.76,104.704,1,2,2,At Risk,261.76
17965,32,6,1323.78,529.5120000000001,3,4,4,VIP,7942.68
17966,40,1,147.0,58.79999999999999,3,2,1,Regular,147.0
17967,151,1,112.27,44.908,1,2,1,At Risk,112.27
17968,152,1,265.1,106.04,1,2,2,At Risk,265.1
17969,140,1,125.2,50.08,1,2,1,At Risk,125.2
17972,20,1,135.19,54.076,4,2,1,Regular,135.19
17975,7,7,2537.4900000000002,1014.9960000000001,4,4,4,VIP,17762.43
17976,151,1,321.79,128.716,1,2,2,At Risk,321.79
17978,144,1,300.91999999999996,120.36800000000001,1,2,2,At Risk,300.91999999999996
17979,38,3,211.77,84.708,3,4,1,Regular,635.3100000000001
17980,138,1,295.2,118.08,1,2,2,At Risk,295.2
17988,106,1,64.99000000000001,25.996000000000002,1,2,1,At Risk,64.99000000000001
17990,16,3,630.84,252.336,4,4,3,Regular,1892.52
17991,4,2,93.35,37.34,4,3,1,Regular,186.7
17994,52,3,303.4,121.36,2,4,2,Regular,910.1999999999999
17995,60,1,76.1,30.439999999999998,2,2,1,Regular,76.1
17999,145,1,190.34,76.13600000000001,1,2,1,At Risk,190.34
18004,141,1,157.92,63.168000000000006,1,2,1,At Risk,157.92
18008,11,5,1668.4099999999999,667.364,4,4,4,Loyal,8342.05
18009,14,2,242.29,96.91600000000001,4,3,2,Regular,484.58
18010,35,1,174.8,69.92,3,2,1,Regular,174.8
18011,152,1,102.78999999999999,41.116,1,2,1,At Risk,102.78999999999999
18016,94,2,318.85,127.54,1,3,2,Regular,637.7
18017,89,1,165.0,66.0,1,2,1,Regular,165.0
18032,113,1,73.5,29.400000000000002,1,2,1,At Risk,73.5
18036,25,1,109.95,43.980000000000004,3,2,1,Regular,109.95
18037,4,5,60.82,24.328,4,4,1,Loyal,304.1
18040,25,1,239.0,95.60000000000001,3,2,2,Regular,239.0
18041,24,12,2145.19,858.076,3,4,4,VIP,25742.28
18043,145,1,287.91,115.164,1,2,2,At Risk,287.91
18044,28,4,559.77,223.90800000000002,3,4,3,Loyal,2239.08
18050,138,1,74.4,29.759999999999998,1,2,1,At Risk,74.4
18055,69,6,2361.98,944.792,2,4,4,VIP,14171.880000000001
18056,67,1,363.65,145.46,2,2,2,Regular,363.65
18061,25,4,1031.13,412.45200000000006,3,4,4,Loyal,4124.52
18062,0,2,485.92,194.368,4,3,3,Regular,971.84
18064,14,1,408.0,163.2,4,2,3,Regular,408.0
18065,67,4,737.3000000000001,294.92,2,4,3,Loyal,2949.2000000000003
18068,68,1,101.69999999999999,40.67999999999999,2,2,1,Regular,101.69999999999999
18069,14,3,669.06,267.624,4,4,3,Regular,2007.1799999999998
18071,37,2,453.0,181.20000000000002,3,3,3,Regular,906.0
18074,153,1,489.6,195.84,1,2,3,At Risk,489.6
18075,33,8,1074.43,429.77200000000005,3,4,4,VIP,8595.44
18077,6,4,879.38,351.752,4,4,3,Loyal,3517.52
18078,38,1,197.94,79.176,3,2,1,Regular,197.94
18079,17,1,1612.83,645.132,4,2,4,Regular,1612.83
18080,22,1,841.4999999999999,336.6,3,2,3,Regular,841.4999999999999
18084,80,1,-2.95,-1.1800000000000002,2,2,1,Loss Customers,-2.95
18085,109,2,689.95,275.98,1,3,3,At Risk,1379.9
18086,53,1,101.34,40.536,2,2,1,Regular,101.34
18087,70,2,3162.1199999999994,1264.8480000000002,2,3,4,Regular,6324.239999999999
18092,6,5,3996.24,1598.496,4,4,4,Loyal,19981.199999999997
18093,73,3,1094.42,437.76800000000003,2,4,4,Regular,3283.26
18094,17,2,1144.2,457.68000000000006,4,3,4,Regular,2288.4
18095,91,2,580.0500000000001,232.02,1,3,3,Regular,1160.1000000000001
18097,119,2,657.1800000000001,262.872,1,3,3,At Risk,1314.3600000000001
18102,13,10,46318.16,18527.264000000003,4,4,4,VIP,463181.60000000003
18106,108,1,421.9,168.76000000000002,1,2,3,At Risk,421.9
18108,28,2,264.65,105.86000000000001,3,3,2,Regular,529.3
18109,21,10,1830.6000000000001,732.24,3,4,4,VIP,18306.0
18113,147,1,76.32000000000001,30.528000000000002,1,2,1,At Risk,76.32000000000001
18114,69,1,220.1,88.04,2,2,2,Regular,220.1
18116,13,7,1239.55,495.82000000000005,4,4,4,VIP,8676.85
18118,23,14,2579.57,1031.828,3,4,4,VIP,36113.98
18119,147,1,180.7,72.28,1,2,1,At Risk,180.7
18125,74,3,719.3199999999999,287.728,2,4,3,Regular,2157.96
18129,22,1,112.55000000000001,45.02,3,2,1,Regular,112.55000000000001
18136,98,1,288.99,115.596,1,2,2,Regular,288.99
18138,74,1,152.65,61.06000000000001,2,2,1,Regular,152.65
18141,140,1,-35.400000000000006,-14.160000000000002,1,2,1,Loss Customers,-35.400000000000006
18144,6,6,1316.95,526.78,4,4,4,VIP,7901.700000000001
18145,91,1,609.01,243.604,1,2,3,Regular,609.01
18149,52,1,227.77999999999997,91.112,2,2,2,Regular,227.77999999999997
18151,69,1,312.55,125.02000000000001,2,2,2,Regular,312.55
18155,71,1,113.93,45.572,2,2,1,Regular,113.93
18156,148,1,186.88,74.75200000000001,1,2,1,At Risk,186.88
18159,80,1,530.15,212.06,2,2,3,Regular,530.15
18161,32,2,546.3199999999999,218.528,3,3,3,Regular,1092.6399999999999
18168,46,6,828.32,331.328,2,4,3,Loyal,4969.92
18171,13,3,446.74,178.69600000000003,4,4,3,Regular,1340.22
18172,7,5,2395.95,958.3800000000001,4,4,4,Loyal,11979.75
18173,13,2,1276.8400000000001,510.73600000000005,4,3,4,Regular,2553.6800000000003
18176,132,2,448.65,179.46,1,3,3,At Risk,897.3
18177,12,4,374.55,149.82000000000002,4,4,2,Loyal,1498.2
18178,19,3,626.45,250.58,4,4,3,Regular,1879.3500000000001
18179,31,4,1103.16,441.264,3,4,4,Loyal,4412.64
18183,6,5,607.4200000000001,242.96800000000002,4,4,3,Loyal,3037.1000000000004
18185,28,1,304.25,121.7,3,2,2,Regular,304.25
18188,69,1,426.6,170.64000000000001,2,2,3,Regular,426.6
18189,42,2,627.2,250.88,3,3,3,Regular,1254.4
18190,104,2,161.51000000000002,64.604,1,3,1,At Risk,323.02000000000004
18191,40,1,207.79999999999998,83.11999999999999,3,2,1,Regular,207.79999999999998
18193,145,1,-20.85,-8.34,1,2,1,Loss Customers,-20.85
18196,69,1,450.78,180.312,2,2,3,Regular,450.78
18198,13,8,2142.0,856.8000000000001,4,4,4,VIP,17136.0
18202,90,1,485.73,194.292,1,2,3,Regular,485.73
18210,46,1,142.4,56.96,2,2,1,Regular,142.4
18211,57,1,137.9,55.160000000000004,2,2,1,Regular,137.9
18212,105,1,216.07,86.428,1,2,2,At Risk,216.07
18213,16,1,232.48000000000002,92.99199999999999,4,2,2,Regular,232.48000000000002
18218,46,2,263.42,105.36800000000001,2,3,2,Regular,526.84
18219,14,4,684.69,273.87600000000003,4,4,3,Loyal,2738.76
18220,6,1,305.28000000000003,122.11200000000001,4,2,2,Regular,305.28000000000003
18223,32,11,2102.45,840.98,3,4,4,VIP,23126.949999999997
18224,43,1,158.95000000000002,63.580000000000005,2,2,1,Regular,158.95000000000002
18225,35,6,1026.36,410.544,3,4,4,VIP,6158.16
18226,5,5,1891.07,756.428,4,4,4,Loyal,9455.35
18229,19,6,2082.7,833.08,4,4,4,VIP,12496.199999999999
18230,32,4,770.0400000000001,308.016,3,4,3,Loyal,3080.1600000000003
18231,14,5,1395.15,558.0600000000001,4,4,4,Loyal,6975.75
18233,105,1,440.0,176.0,1,2,3,At Risk,440.0
18236,20,1,123.2,49.28,4,2,1,Regular,123.2
18239,39,4,1094.9,437.96000000000004,3,4,4,Loyal,4379.6
18245,84,3,745.41,298.164,2,4,3,Regular,2236.23
18246,12,1,232.9,93.16000000000001,4,2,2,Regular,232.9
18250,80,2,342.92,137.168,2,3,2,Regular,685.84
18256,134,1,-50.1,-20.04,1,2,1,Loss Customers,-50.1
18257,57,4,340.15000000000003,136.06,2,4,2,Loyal,1360.6000000000001
18259,145,1,376.30000000000007,150.52,1,2,2,At Risk,376.30000000000007
18260,19,5,1755.0,702.0,4,4,4,Loyal,8775.0
18263,32,1,307.59999999999997,123.03999999999999,3,2,2,Regular,307.59999999999997
18269,137,2,138.9,55.56000000000001,1,3,1,At Risk,277.8
18270,19,2,67.75,27.1,4,3,1,Regular,135.5
18272,4,2,980.54,392.216,4,3,4,Regular,1961.08
18273,37,1,51.0,20.4,3,2,1,Regular,51.0
18277,97,1,-12.75,-5.1000000000000005,1,2,1,Loss Customers,-12.75
18280,57,1,180.60000000000002,72.24000000000001,2,2,1,Regular,180.60000000000002
18283,11,4,430.3,172.12,4,4,3,Loyal,1721.2
